station_id,ln_nm,stin_nm,plf_no,car_ordr,car_etrc_no,car_label,facility_nm
KR_1_0246,1호선,부천,3,8,1,8-1칸,에스컬레이터
KR_1_0246,1호선,부천,3,9,3,9-3칸,엘리베이터
KR_1_0246,1호선,부천,4,2,4,2-4칸,계단
KR_1_0246,1호선,부천,4,3,4,3-4칸,엘리베이터
KR_1_0246,1호선,부천,4,5,1,5-1칸,에스컬레이터
KR_1_0246,1호선,부천,4,6,1,6-1칸,계단
KR_1_0246,1호선,부천,4,8,1,8-1칸,에스컬레이터
KR_1_0246,1호선,부천,4,9,3,9-3칸,엘리베이터
KR_1_0526,1호선,중동,1,4,2,4-2칸,계단
KR_1_0526,1호선,중동,1,6,4,6-4칸,에스컬레이터
KR_1_0526,1호선,중동,1,8,1,8-1칸,엘리베이터
KR_1_0526,1호선,중동,1,9,2,9-2칸,계단
KR_1_0526,1호선,중동,2,2,3,2-3칸,계단
KR_1_0526,1호선,중동,2,3,4,3-4칸,엘리베이터
KR_1_0526,1호선,중동,2,5,1,5-1칸,에스컬레이터
KR_1_0526,1호선,중동,2,7,3,7-3칸,계단
KR_1_0327,1호선,송내,1,4,2,4-2칸,엘리베이터
KR_1_0327,1호선,송내,1,4,2,4-2칸,에스컬레이터
KR_1_0327,1호선,송내,1,4,2,4-2칸,계단
KR_1_0327,1호선,송내,2,4,2,4-2칸,엘리베이터
KR_1_0327,1호선,송내,2,4,2,4-2칸,에스컬레이터
KR_1_0327,1호선,송내,2,4,2,4-2칸,계단
KR_1_0327,1호선,송내,3,7,3,7-3칸,엘리베이터
KR_1_0327,1호선,송내,3,7,3,7-3칸,에스컬레이터
KR_1_0327,1호선,송내,3,7,3,7-3칸,계단
KR_1_0327,1호선,송내,4,7,3,7-3칸,엘리베이터
KR_1_0327,1호선,송내,4,7,3,7-3칸,에스컬레이터
KR_1_0327,1호선,송내,4,7,3,7-3칸,계단
KR_1_0244,1호선,부개,1,2,4,2-4칸,엘리베이터
KR_1_0244,1호선,부개,1,3,3,3-3칸,계단
KR_1_0244,1호선,부개,1,6,2,6-2칸,에스컬레이터
KR_1_0244,1호선,부개,2,5,3,5-3칸,에스컬레이터
KR_1_0244,1호선,부개,2,6,3,6-3칸,엘리베이터
KR_1_0244,1호선,부개,2,8,2,8-2칸,계단
KR_1_0249,1호선,부평,1,4,2,4-2칸,에스컬레이터
KR_1_0249,1호선,부평,1,4,2,4-2칸,계단
KR_1_0249,1호선,부평,1,10,1,10-1칸,엘리베이터
KR_1_0249,1호선,부평,2,4,2,4-2칸,에스컬레이터
KR_1_0249,1호선,부평,2,4,2,4-2칸,계단
KR_1_0249,1호선,부평,2,10,1,10-1칸,엘리베이터
KR_1_0249,1호선,부평,3,1,1,1-1칸,엘리베이터
KR_1_0249,1호선,부평,3,4,2,4-2칸,에스컬레이터
KR_1_0249,1호선,부평,3,4,2,4-2칸,계단
KR_1_0249,1호선,부평,4,1,1,1-1칸,엘리베이터
KR_1_0249,1호선,부평,4,4,2,4-2칸,에스컬레이터
KR_1_0249,1호선,부평,4,4,2,4-2칸,계단
KR_1_0226,1호선,백운,1,2,2,2-2칸,에스컬레이터
KR_1_0226,1호선,백운,1,2,4,2-4칸,계단
KR_1_0226,1호선,백운,1,5,2,5-2칸,엘리베이터
KR_1_0226,1호선,백운,2,2,2,2-2칸,에스컬레이터
KR_1_0226,1호선,백운,2,2,4,2-4칸,계단
KR_1_0226,1호선,백운,2,5,2,5-2칸,엘리베이터
KR_1_0164,1호선,동암,1,3,1,3-1칸,엘리베이터
KR_1_0164,1호선,동암,1,5,3,5-3칸,에스컬레이터
KR_1_0164,1호선,동암,1,7,4,7-4칸,계단
KR_1_0164,1호선,동암,2,3,1,3-1칸,엘리베이터
KR_1_0164,1호선,동암,2,5,3,5-3칸,에스컬레이터
KR_1_0164,1호선,동암,2,7,4,7-4칸,계단
KR_1_0164,1호선,동암,3,4,1,4-1칸,엘리베이터
KR_1_0164,1호선,동암,3,6,3,6-3칸,에스컬레이터
KR_1_0164,1호선,동암,3,8,4,8-4칸,계단
KR_1_0164,1호선,동암,4,4,1,4-1칸,엘리베이터
KR_1_0164,1호선,동암,4,6,3,6-3칸,에스컬레이터
KR_1_0164,1호선,동암,4,8,4,8-4칸,계단
KR_1_0013,1호선,간석,1,6,4,6-4칸,엘리베이터
KR_1_0013,1호선,간석,1,6,4,6-4칸,에스컬레이터
KR_1_0013,1호선,간석,1,6,4,6-4칸,계단
KR_1_0013,1호선,간석,2,6,4,6-4칸,엘리베이터
KR_1_0013,1호선,간석,2,6,4,6-4칸,에스컬레이터
KR_1_0013,1호선,간석,2,6,4,6-4칸,계단
KR_1_0519,1호선,주안,1,2,1,2-1칸,엘리베이터
KR_1_0519,1호선,주안,1,3,3,3-3칸,에스컬레이터
KR_1_0519,1호선,주안,1,3,3,3-3칸,계단
KR_1_0519,1호선,주안,1,5,3,5-3칸,엘리베이터
KR_1_0519,1호선,주안,1,6,4,6-4칸,계단
KR_1_0519,1호선,주안,2,2,1,2-1칸,엘리베이터
KR_1_0519,1호선,주안,2,3,3,3-3칸,에스컬레이터
KR_1_0519,1호선,주안,2,3,3,3-3칸,계단
KR_1_0519,1호선,주안,2,5,3,5-3칸,엘리베이터
KR_1_0519,1호선,주안,2,6,4,6-4칸,계단
KR_1_0519,1호선,주안,3,5,1,5-1칸,계단
KR_1_0519,1호선,주안,3,6,2,6-2칸,엘리베이터
KR_1_0519,1호선,주안,3,8,2,8-2칸,에스컬레이터
KR_1_0519,1호선,주안,3,9,4,9-4칸,엘리베이터
KR_1_0519,1호선,주안,4,5,1,5-1칸,계단
KR_1_0519,1호선,주안,4,6,2,6-2칸,엘리베이터
KR_1_0519,1호선,주안,4,8,2,8-2칸,계단
KR_1_0519,1호선,주안,4,9,4,9-4칸,엘리베이터
KR_1_0149,1호선,도화,1,7,4,7-4칸,엘리베이터
KR_1_0149,1호선,도화,2,4,1,4-1칸,엘리베이터
KR_1_0513,1호선,제물포,1,5,4,5-4칸,계단
KR_1_0513,1호선,제물포,1,7,3,7-3칸,엘리베이터
KR_1_0513,1호선,제물포,1,8,4,8-4칸,에스컬레이터
KR_1_0513,1호선,제물포,1,8,4,8-4칸,계단
KR_1_0513,1호선,제물포,2,5,4,5-4칸,계단
KR_1_0513,1호선,제물포,2,7,3,7-3칸,엘리베이터
KR_1_0513,1호선,제물포,2,8,4,8-4칸,에스컬레이터
KR_1_0513,1호선,제물포,2,8,4,8-4칸,계단
KR_1_0513,1호선,제물포,3,3,1,3-1칸,에스컬레이터
KR_1_0513,1호선,제물포,3,3,1,3-1칸,계단
KR_1_0513,1호선,제물포,3,4,2,4-2칸,엘리베이터
KR_1_0513,1호선,제물포,3,6,1,6-1칸,에스컬레이터
KR_1_0513,1호선,제물포,3,6,1,6-1칸,계단
KR_1_0513,1호선,제물포,4,3,1,3-1칸,에스컬레이터
KR_1_0513,1호선,제물포,4,3,1,3-1칸,계단
KR_1_0513,1호선,제물포,4,4,2,4-2칸,엘리베이터
KR_1_0513,1호선,제물포,4,6,1,6-1칸,에스컬레이터
KR_1_0513,1호선,제물포,4,6,1,6-1칸,계단
KR_1_0148,1호선,도원,1,4,4,4-4칸,계단
KR_1_0148,1호선,도원,1,7,2,7-2칸,에스컬레이터
KR_1_0148,1호선,도원,1,7,4,7-4칸,엘리베이터
KR_1_0148,1호선,도원,2,4,1,4-1칸,엘리베이터
KR_1_0148,1호선,도원,2,4,3,4-3칸,에스컬레이터
KR_1_0148,1호선,도원,2,7,1,7-1칸,계단
KR_1_0166,1호선,동인천,1,5,4,5-4칸,엘리베이터
KR_1_0166,1호선,동인천,1,7,1,7-1칸,계단
KR_1_0166,1호선,동인천,1,10,4,10-4칸,에스컬레이터
KR_1_0166,1호선,동인천,2,5,4,5-4칸,엘리베이터
KR_1_0166,1호선,동인천,2,7,1,7-1칸,계단
KR_1_0166,1호선,동인천,2,10,4,10-4칸,에스컬레이터
KR_1_0166,1호선,동인천,3,1,1,1-1칸,에스컬레이터
KR_1_0166,1호선,동인천,3,4,4,4-4칸,계단
KR_1_0166,1호선,동인천,3,6,1,6-1칸,엘리베이터
KR_1_0166,1호선,동인천,4,1,1,1-1칸,에스컬레이터
KR_1_0166,1호선,동인천,4,4,4,4-4칸,계단
KR_1_0166,1호선,동인천,4,6,1,6-1칸,엘리베이터
KR_1_0481,1호선,인천,1,1,1,1-1칸,엘리베이터
KR_1_0481,1호선,인천,1,1,1,1-1칸,에스컬레이터
KR_1_0481,1호선,인천,2,1,1,1-1칸,에스컬레이터
KR_1_0481,1호선,인천,2,1,1,1-1칸,계단
KR_1_0004,1호선,가산디지털단지,1,7,2,7-2칸,엘리베이터
KR_1_0004,1호선,가산디지털단지,1,7,4,7-4칸,에스컬레이터
KR_1_0004,1호선,가산디지털단지,1,10,1,10-1칸,계단
KR_1_0004,1호선,가산디지털단지,2,1,1,1-1칸,엘리베이터
KR_1_0004,1호선,가산디지털단지,2,1,4,1-4칸,에스컬레이터
KR_1_0004,1호선,가산디지털단지,2,4,4,4-4칸,계단
KR_1_0152,1호선,독산,1,6,1,6-1칸,에스컬레이터
KR_1_0152,1호선,독산,1,7,1,7-1칸,엘리베이터
KR_1_0152,1호선,독산,1,8,3,8-3칸,계단
KR_1_0152,1호선,독산,2,2,3,2-3칸,계단
KR_1_0152,1호선,독산,2,4,3,4-3칸,엘리베이터
KR_1_0152,1호선,독산,2,5,4,5-4칸,에스컬레이터
KR_1_0091,1호선,금천구청,1,7,1,7-1칸,엘리베이터
KR_1_0091,1호선,금천구청,1,7,1,7-1칸,계단
KR_1_0091,1호선,금천구청,2,4,4,4-4칸,엘리베이터
KR_1_0091,1호선,금천구청,2,4,4,4-4칸,계단
KR_1_0303,1호선,석수,1,1,1,1-1칸,계단
KR_1_0303,1호선,석수,2,10,4,10-4칸,계단
KR_1_0059,1호선,관악,1,10,1,10-1칸,계단
KR_1_0059,1호선,관악,2,1,1,1-1칸,엘리베이터
KR_1_0059,1호선,관악,2,1,1,1-1칸,계단
KR_1_0390,1호선,안양,1,4,4,4-4칸,엘리베이터
KR_1_0390,1호선,안양,1,4,4,4-4칸,에스컬레이터
KR_1_0390,1호선,안양,1,4,4,4-4칸,계단
KR_1_0390,1호선,안양,2,4,4,4-4칸,엘리베이터
KR_1_0390,1호선,안양,2,4,4,4-4칸,에스컬레이터
KR_1_0390,1호선,안양,2,4,4,4-4칸,계단
KR_1_0390,1호선,안양,3,7,2,7-2칸,엘리베이터
KR_1_0390,1호선,안양,3,7,4,7-4칸,에스컬레이터
KR_1_0390,1호선,안양,3,7,4,7-4칸,계단
KR_1_0390,1호선,안양,4,7,2,7-2칸,엘리베이터
KR_1_0390,1호선,안양,4,7,4,7-4칸,에스컬레이터
KR_1_0390,1호선,안양,4,7,4,7-4칸,계단
KR_1_0200,1호선,명학,1,8,4,8-4칸,계단
KR_1_0200,1호선,명학,1,10,4,10-4칸,엘리베이터
KR_1_0200,1호선,명학,2,1,1,1-1칸,엘리베이터
KR_1_0200,1호선,명학,2,2,4,2-4칸,계단
KR_1_0090,1호선,금정,1,1,4,1-4칸,엘리베이터
KR_1_0090,1호선,금정,1,2,1,2-1칸,계단
KR_1_0090,1호선,금정,1,4,2,4-2칸,계단
KR_1_0090,1호선,금정,1,7,1,7-1칸,계단
KR_1_0090,1호선,금정,1,8,3,8-3칸,엘리베이터
KR_1_0090,1호선,금정,1,9,2,9-2칸,계단
KR_1_0090,1호선,금정,2,2,3,2-3칸,계단
KR_1_0090,1호선,금정,2,3,2,3-2칸,엘리베이터
KR_1_0090,1호선,금정,2,4,4,4-4칸,계단
KR_1_0090,1호선,금정,2,7,3,7-3칸,계단
KR_1_0090,1호선,금정,2,9,4,9-4칸,계단
KR_1_0090,1호선,금정,2,10,1,10-1칸,엘리베이터
KR_1_0083,1호선,군포,1,6,4,6-4칸,엘리베이터
KR_1_0083,1호선,군포,1,9,1,9-1칸,계단
KR_1_0083,1호선,군포,2,6,4,6-4칸,엘리베이터
KR_1_0083,1호선,군포,2,9,2,9-2칸,계단
KR_1_0083,1호선,군포,3,2,3,2-3칸,엘리베이터
KR_1_0083,1호선,군포,3,2,4,2-4칸,계단
KR_1_0083,1호선,군포,4,2,3,2-3칸,엘리베이터
KR_1_0083,1호선,군포,4,5,1,5-1칸,계단
KR_1_0127,1호선,당정,1,4,1,4-1칸,에스컬레이터
KR_1_0127,1호선,당정,1,5,3,5-3칸,엘리베이터
KR_1_0127,1호선,당정,1,7,3,7-3칸,계단
KR_1_0127,1호선,당정,2,4,2,4-2칸,계단
KR_1_0127,1호선,당정,2,5,3,5-3칸,엘리베이터
KR_1_0127,1호선,당정,2,7,4,7-4칸,에스컬레이터
KR_1_0469,1호선,의왕,1,2,1,2-1칸,계단
KR_1_0469,1호선,의왕,1,4,3,4-3칸,계단
KR_1_0469,1호선,의왕,1,8,3,8-3칸,엘리베이터
KR_1_0469,1호선,의왕,2,2,3,2-3칸,엘리베이터
KR_1_0469,1호선,의왕,2,7,2,7-2칸,계단
KR_1_0469,1호선,의왕,2,9,4,9-4칸,계단
KR_1_0312,1호선,성균관대,1,1,1,1-1칸,계단
KR_1_0312,1호선,성균관대,2,1,1,1-1칸,계단
KR_1_0601,1호선,화서,1,1,1,1-1칸,계단
KR_1_0601,1호선,화서,2,10,3,10-3칸,계단
KR_1_0338,1호선,수원,1,1,4,1-4칸,계단
KR_1_0338,1호선,수원,1,3,4,3-4칸,엘리베이터
KR_1_0338,1호선,수원,1,5,4,5-4칸,에스컬레이터
KR_1_0338,1호선,수원,2,1,2,1-2칸,엘리베이터
KR_1_0338,1호선,수원,2,2,4,2-4칸,계단
KR_1_0338,1호선,수원,2,5,4,5-4칸,에스컬레이터
KR_1_0231,1호선,병점,1,5,2,5-2칸,엘리베이터
KR_1_0231,1호선,병점,1,5,4,5-4칸,계단
KR_1_0231,1호선,병점,1,8,3,8-3칸,계단
KR_1_0231,1호선,병점,2,5,2,5-2칸,엘리베이터
KR_1_0231,1호선,병점,2,5,4,5-4칸,계단
KR_1_0231,1호선,병점,2,8,3,8-3칸,계단
KR_1_0231,1호선,병점,3,6,1,6-1칸,계단
KR_1_0231,1호선,병점,3,6,3,6-3칸,엘리베이터
KR_1_0290,1호선,서동탄,1,2,4,2-4칸,계단
KR_1_0290,1호선,서동탄,1,4,2,4-2칸,엘리베이터
KR_1_0290,1호선,서동탄,1,5,3,5-3칸,에스컬레이터
KR_1_0290,1호선,서동탄,2,6,2,6-2칸,에스컬레이터
KR_1_0290,1호선,서동탄,2,7,3,7-3칸,엘리베이터
KR_1_0290,1호선,서동탄,2,9,1,9-1칸,계단
KR_1_0319,1호선,세마,1,4,4,4-4칸,에스컬레이터
KR_1_0319,1호선,세마,1,5,2,5-2칸,엘리베이터
KR_1_0319,1호선,세마,1,7,4,7-4칸,계단
KR_1_0319,1호선,세마,2,4,4,4-4칸,계단
KR_1_0319,1호선,세마,2,6,2,6-2칸,엘리베이터
KR_1_0319,1호선,세마,2,7,4,7-4칸,에스컬레이터
KR_1_0432,1호선,오산대,1,3,2,3-2칸,에스컬레이터
KR_1_0432,1호선,오산대,2,3,2,3-2칸,에스컬레이터
KR_1_0431,1호선,오산,1,7,2,7-2칸,계단
KR_1_0431,1호선,오산,1,10,1,10-1칸,계단
KR_1_0431,1호선,오산,1,10,4,10-4칸,엘리베이터
KR_1_0431,1호선,오산,2,7,2,7-2칸,계단
KR_1_0431,1호선,오산,2,10,1,10-1칸,계단
KR_1_0431,1호선,오산,2,10,4,10-4칸,엘리베이터
KR_1_0540,1호선,진위,1,5,1,5-1칸,엘리베이터
KR_1_0540,1호선,진위,1,5,2,5-2칸,계단
KR_1_0540,1호선,진위,1,5,3,5-3칸,에스컬레이터
KR_1_0540,1호선,진위,2,5,2,5-2칸,에스컬레이터
KR_1_0540,1호선,진위,2,5,3,5-3칸,계단
KR_1_0540,1호선,진위,2,5,4,5-4칸,엘리베이터
KR_1_0331,1호선,송탄,1,4,2,4-2칸,계단
KR_1_0331,1호선,송탄,1,7,4,7-4칸,엘리베이터
KR_1_0331,1호선,송탄,1,7,4,7-4칸,에스컬레이터
KR_1_0331,1호선,송탄,2,4,1,4-1칸,엘리베이터
KR_1_0331,1호선,송탄,2,4,1,4-1칸,에스컬레이터
KR_1_0331,1호선,송탄,2,7,3,7-3칸,계단
KR_1_0297,1호선,서정리,1,2,2,2-2칸,엘리베이터
KR_1_0297,1호선,서정리,2,9,3,9-3칸,엘리베이터
KR_1_0535,1호선,평택지제,1,4,3,4-3칸,에스컬레이터
KR_1_0535,1호선,평택지제,1,4,3,4-3칸,계단
KR_1_0535,1호선,평택지제,1,5,4,5-4칸,엘리베이터
KR_1_0535,1호선,평택지제,1,7,1,7-1칸,계단
KR_1_0535,1호선,평택지제,2,4,4,4-4칸,계단
KR_1_0535,1호선,평택지제,2,6,1,6-1칸,엘리베이터
KR_1_0535,1호선,평택지제,2,7,2,7-2칸,에스컬레이터
KR_1_0535,1호선,평택지제,2,7,2,7-2칸,계단
KR_1_0579,1호선,평택,1,4,1,4-1칸,에스컬레이터
KR_1_0579,1호선,평택,1,5,2,5-2칸,엘리베이터
KR_1_0579,1호선,평택,1,7,1,7-1칸,계단
KR_1_0579,1호선,평택,2,4,1,4-1칸,에스컬레이터
KR_1_0579,1호선,평택,2,5,2,5-2칸,엘리베이터
KR_1_0579,1호선,평택,2,7,1,7-1칸,계단
KR_1_0317,1호선,성환,1,7,3,7-3칸,엘리베이터
KR_1_0317,1호선,성환,1,7,3,7-3칸,계단
KR_1_0317,1호선,성환,2,7,3,7-3칸,엘리베이터
KR_1_0317,1호선,성환,2,7,3,7-3칸,계단
KR_1_0539,1호선,직산,1,3,4,3-4칸,엘리베이터
KR_1_0539,1호선,직산,1,4,2,4-2칸,계단
KR_1_0539,1호선,직산,1,6,4,6-4칸,계단
KR_1_0539,1호선,직산,2,3,4,3-4칸,엘리베이터
KR_1_0539,1호선,직산,2,4,2,4-2칸,계단
KR_1_0539,1호선,직산,2,6,4,6-4칸,계단
KR_1_0170,1호선,두정,1,9,4,9-4칸,엘리베이터
KR_1_0170,1호선,두정,1,9,4,9-4칸,계단
KR_1_0170,1호선,두정,2,9,4,9-4칸,엘리베이터
KR_1_0170,1호선,두정,2,9,4,9-4칸,계단
KR_1_0170,1호선,두정,3,2,1,2-1칸,엘리베이터
KR_1_0170,1호선,두정,3,2,1,2-1칸,계단
KR_1_0170,1호선,두정,4,2,1,2-1칸,엘리베이터
KR_1_0170,1호선,두정,4,2,1,2-1칸,계단
KR_1_0544,1호선,천안,1,4,3,4-3칸,엘리베이터
KR_1_0544,1호선,천안,1,4,3,4-3칸,계단
KR_1_0544,1호선,천안,2,7,4,7-4칸,엘리베이터
KR_1_0544,1호선,천안,2,7,4,7-4칸,계단
KR_1_0240,1호선,봉명,1,4,4,4-4칸,에스컬레이터
KR_1_0240,1호선,봉명,1,5,4,5-4칸,엘리베이터
KR_1_0240,1호선,봉명,1,7,4,7-4칸,계단
KR_1_0240,1호선,봉명,2,4,3,4-3칸,계단
KR_1_0240,1호선,봉명,2,6,1,6-1칸,엘리베이터
KR_1_0240,1호선,봉명,2,7,1,7-1칸,에스컬레이터
KR_1_0381,1호선,쌍용,1,3,3,3-3칸,에스컬레이터
KR_1_0381,1호선,쌍용,1,5,1,5-1칸,엘리베이터
KR_1_0381,1호선,쌍용,1,6,1,6-1칸,계단
KR_1_0381,1호선,쌍용,1,8,3,8-3칸,계단
KR_1_0381,1호선,쌍용,2,3,2,3-2칸,계단
KR_1_0381,1호선,쌍용,2,5,4,5-4칸,계단
KR_1_0381,1호선,쌍용,2,6,4,6-4칸,엘리베이터
KR_1_0381,1호선,쌍용,2,8,2,8-2칸,에스컬레이터
KR_1_0382,1호선,아산,1,5,4,5-4칸,엘리베이터
KR_1_0382,1호선,아산,1,5,4,5-4칸,에스컬레이터
KR_1_0382,1호선,아산,1,5,4,5-4칸,계단
KR_1_0382,1호선,아산,2,4,4,4-4칸,엘리베이터
KR_1_0382,1호선,아산,2,4,4,4-4칸,에스컬레이터
KR_1_0382,1호선,아산,2,4,4,4-4칸,계단
KR_1_0222,1호선,배방,1,3,4,3-4칸,계단
KR_1_0222,1호선,배방,1,5,1,5-1칸,엘리베이터
KR_1_0222,1호선,배방,1,7,1,7-1칸,에스컬레이터
KR_1_0222,1호선,배방,2,4,4,4-4칸,에스컬레이터
KR_1_0222,1호선,배방,2,6,4,6-4칸,엘리베이터
KR_1_0222,1호선,배방,2,8,1,8-1칸,계단
KR_1_0437,1호선,온양온천,1,4,4,4-4칸,엘리베이터
KR_1_0437,1호선,온양온천,1,4,4,4-4칸,에스컬레이터
KR_1_0437,1호선,온양온천,1,4,4,4-4칸,계단
KR_1_0437,1호선,온양온천,2,7,4,7-4칸,엘리베이터
KR_1_0437,1호선,온양온천,2,7,4,7-4칸,에스컬레이터
KR_1_0437,1호선,온양온천,2,7,4,7-4칸,계단
KR_1_0375,1호선,신창,1,2,3,2-3칸,엘리베이터
KR_1_0375,1호선,신창,1,2,3,2-3칸,에스컬레이터
KR_1_0375,1호선,신창,1,2,3,2-3칸,계단
KR_1_0375,1호선,신창,2,9,2,9-2칸,엘리베이터
KR_1_0375,1호선,신창,2,9,2,9-2칸,에스컬레이터
KR_1_0375,1호선,신창,2,9,2,9-2칸,계단
S1_2_0347,2호선,시청,1,2,1,2-1칸,계단
S1_2_0347,2호선,시청,1,4,1,4-1칸,계단
S1_2_0347,2호선,시청,1,4,4,4-4칸,계단
S1_2_0347,2호선,시청,1,6,3,6-3칸,엘리베이터
S1_2_0347,2호선,시청,1,7,3,7-3칸,계단
S1_2_0347,2호선,시청,1,9,3,9-3칸,계단
S1_2_0347,2호선,시청,1,10,4,10-4칸,계단
S1_2_0347,2호선,시청,2,1,1,1-1칸,계단
S1_2_0347,2호선,시청,2,2,2,2-2칸,계단
S1_2_0347,2호선,시청,2,4,2,4-2칸,계단
S1_2_0347,2호선,시청,2,5,2,5-2칸,엘리베이터
S1_2_0347,2호선,시청,2,7,1,7-1칸,계단
S1_2_0347,2호선,시청,2,7,4,7-4칸,계단
S1_2_0347,2호선,시청,2,9,4,9-4칸,계단
S1_2_0564,2호선,충정로,1,2,2,2-2칸,엘리베이터
S1_2_0564,2호선,충정로,1,2,4,2-4칸,계단
S1_2_0564,2호선,충정로,1,4,3,4-3칸,에스컬레이터
S1_2_0564,2호선,충정로,1,8,1,8-1칸,계단
S1_2_0564,2호선,충정로,1,9,4,9-4칸,계단
S1_2_0564,2호선,충정로,2,2,1,2-1칸,계단
S1_2_0564,2호선,충정로,2,3,4,3-4칸,계단
S1_2_0564,2호선,충정로,2,7,2,7-2칸,에스컬레이터
S1_2_0564,2호선,충정로,2,9,1,9-1칸,계단
S1_2_0564,2호선,충정로,2,9,4,9-4칸,엘리베이터
S1_2_0386,2호선,아현,1,3,2,3-2칸,계단
S1_2_0386,2호선,아현,1,4,3,4-3칸,엘리베이터
S1_2_0386,2호선,아현,1,5,2,5-2칸,계단
S1_2_0386,2호선,아현,1,7,4,7-4칸,계단
S1_2_0386,2호선,아현,1,9,3,9-3칸,계단
S1_2_0386,2호선,아현,2,2,1,2-1칸,계단
S1_2_0386,2호선,아현,2,4,1,4-1칸,계단
S1_2_0386,2호선,아현,2,6,3,6-3칸,계단
S1_2_0386,2호선,아현,2,7,2,7-2칸,엘리베이터
S1_2_0386,2호선,아현,2,8,3,8-3칸,계단
S1_2_0473,2호선,이대,1,2,3,2-3칸,엘리베이터
S1_2_0473,2호선,이대,1,2,3,2-3칸,에스컬레이터
S1_2_0473,2호선,이대,1,9,2,9-2칸,에스컬레이터
S1_2_0473,2호선,이대,1,9,2,9-2칸,계단
S1_2_0473,2호선,이대,2,2,2,2-2칸,에스컬레이터
S1_2_0473,2호선,이대,2,2,2,2-2칸,계단
S1_2_0473,2호선,이대,2,9,2,9-2칸,엘리베이터
S1_2_0473,2호선,이대,2,9,2,9-2칸,에스컬레이터
S1_2_0366,2호선,신촌,1,4,1,4-1칸,계단
S1_2_0366,2호선,신촌,1,5,4,5-4칸,계단
S1_2_0366,2호선,신촌,1,6,2,6-2칸,계단
S1_2_0366,2호선,신촌,1,7,1,7-1칸,엘리베이터
S1_2_0366,2호선,신촌,1,8,1,8-1칸,계단
S1_2_0366,2호선,신촌,2,3,4,3-4칸,계단
S1_2_0366,2호선,신촌,2,4,4,4-4칸,엘리베이터
S1_2_0366,2호선,신촌,2,5,3,5-3칸,엘리베이터
S1_2_0366,2호선,신촌,2,6,1,6-1칸,계단
S1_2_0366,2호선,신촌,2,7,4,7-4칸,계단
S1_2_0596,2호선,홍대입구,1,2,2,2-2칸,계단
S1_2_0596,2호선,홍대입구,1,4,2,4-2칸,에스컬레이터
S1_2_0596,2호선,홍대입구,1,6,2,6-2칸,계단
S1_2_0596,2호선,홍대입구,1,7,2,7-2칸,엘리베이터
S1_2_0596,2호선,홍대입구,1,8,2,8-2칸,계단
S1_2_0596,2호선,홍대입구,2,3,2,3-2칸,계단
S1_2_0596,2호선,홍대입구,2,4,2,4-2칸,엘리베이터
S1_2_0596,2호선,홍대입구,2,5,1,5-1칸,계단
S1_2_0596,2호선,홍대입구,2,7,3,7-3칸,에스컬레이터
S1_2_0596,2호선,홍대입구,2,9,2,9-2칸,계단
S1_2_0591,2호선,합정,1,4,1,4-1칸,계단
S1_2_0591,2호선,합정,1,4,2,4-2칸,엘리베이터
S1_2_0591,2호선,합정,1,4,2,4-2칸,에스컬레이터
S1_2_0591,2호선,합정,1,7,1,7-1칸,계단
S1_2_0591,2호선,합정,1,8,4,8-4칸,계단
S1_2_0591,2호선,합정,2,2,4,2-4칸,계단
S1_2_0591,2호선,합정,2,4,3,4-3칸,계단
S1_2_0591,2호선,합정,2,7,2,7-2칸,엘리베이터
S1_2_0591,2호선,합정,2,7,4,7-4칸,에스컬레이터
S1_2_0591,2호선,합정,2,7,4,7-4칸,계단
S1_2_0126,2호선,당산,1,3,1,3-1칸,계단
S1_2_0126,2호선,당산,1,7,1,7-1칸,계단
S1_2_0126,2호선,당산,1,8,2,8-2칸,엘리베이터
S1_2_0126,2호선,당산,1,8,4,8-4칸,계단
S1_2_0126,2호선,당산,2,3,1,3-1칸,계단
S1_2_0126,2호선,당산,2,3,3,3-3칸,엘리베이터
S1_2_0126,2호선,당산,2,4,4,4-4칸,계단
S1_2_0126,2호선,당산,2,8,4,8-4칸,계단
S1_2_0421,2호선,영등포구청,1,2,4,2-4칸,계단
S1_2_0421,2호선,영등포구청,1,7,4,7-4칸,계단
S1_2_0421,2호선,영등포구청,1,8,3,8-3칸,엘리베이터
S1_2_0421,2호선,영등포구청,1,9,3,9-3칸,계단
S1_2_0421,2호선,영등포구청,2,2,3,2-3칸,계단
S1_2_0421,2호선,영등포구청,2,3,2,3-2칸,엘리베이터
S1_2_0421,2호선,영등포구청,2,4,2,4-2칸,계단
S1_2_0421,2호선,영등포구청,2,7,4,7-4칸,계단
S1_2_0421,2호선,영등포구청,2,9,3,9-3칸,계단
S1_2_0206,2호선,문래,1,2,3,2-3칸,계단
S1_2_0206,2호선,문래,1,4,1,4-1칸,계단
S1_2_0206,2호선,문래,1,7,2,7-2칸,계단
S1_2_0206,2호선,문래,1,7,4,7-4칸,엘리베이터
S1_2_0206,2호선,문래,1,8,4,8-4칸,계단
S1_2_0206,2호선,문래,2,3,1,3-1칸,계단
S1_2_0206,2호선,문래,2,4,1,4-1칸,엘리베이터
S1_2_0206,2호선,문래,2,4,3,4-3칸,계단
S1_2_0206,2호선,문래,2,7,4,7-4칸,계단
S1_2_0206,2호선,문래,2,9,2,9-2칸,계단
S1_2_0359,2호선,신도림,1,2,2,2-2칸,계단
